lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
12.20304 46.13708 -0.13320 1.04474 1.01378 0.45440 0.59076 0.68033 0 0 0 bl01
11.32785 44.48817 0.56711 2.53840 0.31179 0.93341 1.17686 1.35707 0 0 0 bolo
9.72490 44.23639 -0.03824 0.29020 -0.15402 0.55556 0.52971 0.66467 0 0 0 bru0
13.69733 42.65731 1.13876 3.45524 -0.32920 0.51249 0.93123 2.19905 0 0 0 tera
12.22173 45.67982 -0.25344 1.78278 -0.39429 0.32873 0.40787 0.47436 0 0 0 tre9
88.86537 29.24890 12.21151 23.38470 0.33878 1.01976 1.18008 0.77231 0 0 0 ｘｚｒｋ
23.60279 38.46570 -13.68318 -22.80272 0.47026 0.71653 0.67968 1.17032 0 0 0 halk
22.61786 37.97231 -16.64639 -27.01468 0.64281 0.82722 0.87214 2.04901 0 0 0 kryo
23.26833 41.55114 0.08890 -3.48199 0.41014 0.39768 0.44342 0.84064 0 0 0 sand
22.07274 38.36539 -16.09168 -14.95930 -1.81286 0.81740 0.99983 1.08067 0 0 0 triz
98.18806 39.84070 2.38130 2.60554 0.10648 0.70481 0.65713 1.72255 0 0 0 g136
4.66925 45.24115 0.27168 -0.04735 0.23076 0.25684 0.31316 0.74229 0 0 0 anay
7.76079 48.57874 -0.04668 -0.25846 -0.22723 0.27274 0.27996 0.67234 0 0 0 eost
12.45014 43.93371 1.43265 3.42831 1.05148 0.38325 0.35053 0.81868 0 0 0 rsmn
11.18429 44.63770 1.02133 2.39383 -5.74436 0.54847 0.75154 1.43404 0 0 0 sgip
12.00301 42.95214 -0.90656 1.78425 0.77853 0.57064 0.34584 0.62590 0 0 0 cipv
13.62420 45.94311 -0.67086 2.33230 -0.14221 0.34892 0.41451 1.06574 0 0 0 gori
8.56720 40.72130 -0.41159 0.41530 0.45235 0.49142 0.31698 1.14769 0 0 0 saef
20.58518 38.61900 -3.58380 -7.02080 -1.38813 0.91013 1.40211 1.46706 0 0 0 pont
94.35542 38.80865 6.17943 5.67274 1.38874 1.06236 0.55633 0.68895 0 0 0 g167
9.10035 40.90647 -0.21302 0.52226 -0.24539 0.44123 0.38857 0.79554 0 0 0 gtem
102.88696 36.32693 9.08820 2.71206 0.64373 0.81510 0.68576 0.55447 0 0 0 g093
103.15667 36.89392 9.07137 1.74273 -0.10695 0.92992 0.75883 1.98156 0 0 0 g079
12.37410 51.35398 -0.24385 -0.22027 -0.06798 0.17822 0.23811 0.42634 0 0 0 leij
9.52105 39.13992 0.02679 0.68450 -1.32543 0.62935 0.56993 1.15592 0 0 0 gvil
101.48181 33.42930 12.58273 0.35407 1.64876 0.82493 1.22098 1.36036 0 0 0 h027
101.70590 32.90222 12.35492 0.11835 -0.13626 1.31882 0.98799 0.74996 0 0 0 h028
105.24564 36.65577 7.31812 -1.02954 0.57733 0.89383 0.74066 0.69685 0 0 0 g011
102.56506 39.12650 2.77398 0.51754 0.55182 0.72152 0.60821 0.28992 0 0 0 g049
101.35258 38.15647 4.52108 1.81608 -0.30673 0.66553 0.62166 0.56309 0 0 0 g055
102.88656 38.41888 3.69974 0.75214 0.62811 0.63311 0.62734 0.46757 0 0 0 g056
