lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
22.58578 49.43291 -0.22516 0.00931 -0.19995 0.84052 0.83656 1.08465 0 0 0 usdl
22.11040 37.03389 -20.26338 -27.22638 -0.31923 0.94710 1.06384 1.49933 0 0 0 kalm
22.01439 39.56474 -2.88704 -8.31236 -0.36991 0.79708 0.82431 1.16436 0 0 0 klok
22.38791 39.61411 -2.90474 -9.34987 -0.34032 0.97248 0.94929 1.73589 0 0 0 larm
26.26520 39.24572 -19.54175 -13.60968 0.08350 0.86029 0.90678 1.18437 0 0 0 prkv
24.07056 35.53319 -16.89293 -26.10056 0.33711 2.80646 1.18059 5.90977 0 0 0 tuc2
20.87911 37.78077 -11.64269 -15.29914 0.50456 1.16758 1.31835 2.03442 0 0 0 zak_
39.77558 40.99474 -0.85421 2.55086 -0.00394 0.82159 0.86997 0.85650 0 0 0 trab
15.85892 47.92797 0.01035 0.22218 -0.28166 1.12051 1.11793 1.88654 0 0 0 trf2
7.32605 45.73767 -0.00785 -0.14162 1.51536 1.02683 1.06921 1.39625 0 0 0 ao01
9.13623 45.20296 0.07409 0.62567 -0.45387 0.90833 0.89907 0.97773 0 0 0 pavi
23.00372 40.56682 1.08609 -7.16049 -1.44983 0.80602 0.88868 0.86368 0 0 0 aut1
25.18057 39.89722 -15.97358 -13.72188 0.02516 1.05056 1.27799 0.97998 0 0 0 lemn
18.41386 43.86733 0.54005 1.12952 0.05609 0.83726 0.92254 1.32704 0 0 0 srjv
11.33687 46.49886 -0.33194 0.52737 1.44057 0.85226 0.84270 0.91636 0 0 0 bzrg
11.57256 48.14743 0.09992 0.29603 0.52668 0.90544 0.89863 0.87958 0 0 0 0256
33.99041 44.41247 -0.61218 0.18406 0.04273 0.72537 0.74624 0.83856 0 0 0 crao
12.69977 42.95507 -0.48015 1.98510 0.05922 1.00530 1.04664 1.04281 0 0 0 fol1
12.58218 44.04834 1.20887 3.27577 -0.58516 1.09428 1.85172 0.97334 0 0 0 itr2
9.40693 45.85729 -0.38196 0.36498 0.51149 1.17873 0.85050 0.99640 0 0 0 lec1
11.11752 46.09205 -0.05419 1.24532 0.38549 0.97084 1.12197 0.77263 0 0 0 tntn
12.25403 45.66255 -0.35709 1.98401 -0.00599 0.86839 0.86669 0.71525 0 0 0 trev
21.78706 38.28481 -16.06533 -20.65980 -0.59547 0.95887 1.12381 1.95447 0 0 0 012a
28.98740 40.86757 -3.60817 -0.36762 0.57077 1.30040 1.11140 1.83274 0 0 0 ysst
97.92109 39.85419 1.87000 2.16302 0.42248 0.65742 0.59828 0.58175 0 0 0 g137
10.23268 45.56492 -0.09606 0.55953 0.79545 1.10599 1.09961 1.22796 0 0 0 brea
13.25302 46.03743 -0.42232 2.15027 -0.20133 1.07198 1.08082 0.86418 0 0 0 udi1
105.59478 33.69739 5.95172 -2.98706 -1.76583 0.88609 0.91549 1.83624 0 0 0 h005
105.80644 35.96019 6.75583 -3.20554 1.16540 0.87591 0.97339 1.04207 0 0 0 g018
101.10885 36.44626 9.01825 3.34845 -0.86171 0.89897 0.71105 0.76687 0 0 0 g100
13.78799 45.66057 -0.11436 2.57407 -0.05968 0.77952 0.76753 0.98074 0 0 0 rtri
80.58168 28.75420 9.02820 35.04426 -2.23562 0.88867 0.94599 1.76878 0 0 0 dngd
83.60311 27.76703 8.09705 35.53763 0.64030 0.76761 0.79319 0.94929 0 0 0 kldn
87.39202 26.86631 10.70010 37.26365 -1.53310 0.85754 0.79757 1.28283 0 0 0 odre
86.55001 27.30540 8.92268 31.91819 2.08754 1.33623 1.38430 2.42396 0 0 0 rmjt
83.93604 28.26020 7.47104 31.89478 0.89746 0.85562 0.97477 2.16863 0 0 0 srnk
85.27887 27.80068 8.06395 34.03064 1.71639 2.35235 2.73887 8.74361 0 0 0 kkn4
116.22636 40.24992 2.80991 -1.76414 0.86828 0.92152 0.95021 0.78574 0 0 0 bjsh
105.75950 35.52670 6.44599 -1.71698 0.36900 0.64011 0.60976 0.58144 0 0 0 gsjn
100.81768 38.44109 4.65054 2.53858 -0.04429 0.54756 0.58142 0.54007 0 0 0 gsml
100.00871 31.61680 18.04993 -4.21946 -0.43535 1.14129 1.09733 0.97732 0 0 0 scgz
103.53003 28.84141 6.44445 -2.54909 -1.30073 0.87900 0.90694 1.84874 0 0 0 scmb
101.74626 26.50348 7.14186 -12.64036 -0.59023 1.06772 0.89601 1.02838 0 0 0 scpz
113.18044 36.22570 4.27671 -2.20189 1.03454 0.80142 0.69728 1.22219 0 0 0 sxch
107.43716 37.77852 4.26630 -2.08588 0.08410 0.71720 0.82450 1.34353 0 0 0 yanc
103.23012 22.78332 5.85903 -2.64399 -2.02817 1.24262 1.01552 0.80322 0 0 0 ynjp
99.70614 27.82805 6.32636 -13.97168 -0.25413 0.98390 0.98243 2.29653 0 0 0 ynzd
106.68211 33.11765 5.28239 -2.96340 -0.56213 1.03204 0.83987 0.95738 0 0 0 snmx
99.39820 23.54102 -2.44189 -5.66152 -0.25736 1.15749 0.96555 1.69548 0 0 0 yngm
79.62026 29.63808 5.80657 33.32304 0.73597 2.14650 1.81618 1.39393 0 0 0 gbpk
