84.33400 43.65200 2.19963 7.50444 1.10000 1.10000 0.00000 I045 hao19
82.51200 43.78800 1.61397 7.49618 1.10000 1.20000 0.00000 I046 hao19
81.38500 43.93500 0.62118 12.99916 1.20000 1.20000 0.00000 I047 hao19
80.85900 44.06500 0.44095 6.79650 1.10000 1.10000 0.00000 I048 hao19
82.22500 43.47200 1.71880 7.49291 1.10000 1.10000 0.00000 I050 hao19
84.54100 43.26900 1.59387 8.39440 1.10000 1.20000 0.00000 I051 hao19
81.12500 43.14200 2.11205 8.00370 1.10000 1.10000 0.00000 I052 hao19
84.15700 43.02900 2.09224 9.29316 1.20000 1.20000 0.00000 I053 hao19
83.12900 42.13600 2.99367 9.69515 1.20000 1.30000 0.00000 I054 hao19
81.80300 41.81500 3.39725 8.40046 1.10000 1.20000 0.00000 I055 hao19
84.24500 41.78000 2.47258 12.69866 1.20000 1.20000 0.00000 I056 hao19
82.96900 41.71500 1.88718 12.49875 1.20000 1.20000 0.00000 I057 hao19
82.34600 41.48500 2.29036 13.09802 1.20000 1.20000 0.00000 I058 hao19
81.34500 41.60100 4.30379 9.19755 1.30000 1.20000 0.00000 I059 hao19
82.78500 41.21600 1.68798 14.19538 1.10000 1.20000 0.00000 I060 hao19
80.23900 41.14300 2.99894 15.20656 1.50000 1.50000 0.00000 I061 hao19
80.39200 40.64300 1.09317 15.80097 1.10000 1.10000 0.00000 I062 hao19
84.33700 40.21700 0.25195 13.30531 1.20000 1.20000 0.00000 I063 hao19
83.61000 39.01500 0.14668 13.00462 1.20000 1.20000 0.00000 I064 hao19
83.15900 38.25700 -1.06054 13.80385 1.20000 1.20000 0.00000 I065 hao19
83.81100 37.59400 -2.57193 13.30289 1.20000 1.20000 0.00000 I066 hao19
82.69600 37.04600 -3.47071 14.58956 1.10000 1.10000 0.00000 I067 hao19
81.66400 36.84000 -3.75804 15.30013 1.20000 1.20000 0.00000 I068 hao19
82.99300 36.73900 -3.37383 15.09571 1.10000 1.10000 0.00000 I069 hao19
81.47800 36.45500 -3.86363 15.99615 1.10000 1.10000 0.00000 I070 hao19
78.45100 40.94200 1.30766 15.59785 1.10000 1.10000 0.00000 I072 hao19
79.03500 40.50300 0.30174 15.39723 1.10000 1.10000 0.00000 I073 hao19
76.88900 40.20400 0.50846 14.70526 1.10000 1.20000 0.00000 I074 hao19
78.03700 39.71400 -0.59547 17.70783 1.10000 1.10000 0.00000 I075 hao19
78.54000 39.77600 0.10283 17.70366 1.10000 1.10000 0.00000 I076 hao19
76.51200 39.80600 0.61619 16.40614 1.50000 1.50000 0.00000 I077 hao19
75.25000 39.71800 -1.08705 13.31129 1.10000 1.10000 0.00000 I078 hao19
76.73400 39.49700 0.01058 18.41039 1.10000 1.10000 0.00000 I079 hao19
75.89900 39.19600 0.91137 20.60883 1.10000 1.10000 0.00000 I081 hao19
77.62400 38.90400 -1.11164 19.50814 1.10000 1.10000 0.00000 I082 hao19
76.17400 38.93500 -0.79219 20.40835 1.10000 1.10000 0.00000 I083 hao19
77.27700 38.17400 -2.42023 20.69762 1.10000 1.10000 0.00000 I084 hao19
78.24600 37.55900 -2.92480 19.49842 1.10000 1.10000 0.00000 I086 hao19
79.96400 37.09800 -3.04334 16.90676 1.10000 1.10000 0.00000 I087 hao19
75.44700 36.85100 -4.52371 21.30819 1.20000 1.20000 0.00000 I088 hao19
74.33600 39.84200 -1.17379 14.60753 1.10000 1.10000 0.00000 I089 hao19
74.95100 38.66200 -5.79070 20.41496 1.10000 1.10000 0.00000 I090 hao19
77.00500 36.57700 -4.23976 21.50884 1.20000 1.20000 0.00000 J047 hao19
95.80100 40.51400 2.16812 4.11452 1.10000 1.10000 0.00000 G126 hao19
94.87300 36.43300 8.43634 8.90369 1.60000 1.60000 0.00000 G155 hao19
93.41200 38.80900 5.76445 6.01095 1.20000 1.10000 0.00000 G166 hao19
90.98200 38.58800 5.59051 8.79940 1.20000 1.20000 0.00000 G168 hao19
93.62600 42.81000 3.41534 5.10156 1.10000 1.10000 0.00000 I005 hao19
88.13500 47.85500 0.22990 5.69262 1.10000 1.10000 0.00000 I007 hao19
86.18900 41.79200 1.96145 9.29123 1.10000 1.10000 0.00000 I031 hao19
85.53800 38.08100 -1.17985 11.90300 1.10000 1.10000 0.00000 I036 hao19
83.25700 43.39800 1.50994 8.29227 1.10000 1.10000 0.00000 I049 hao19
75.92300 39.51700 1.81327 16.20577 1.10000 1.10000 0.00000 I071 hao19
75.23400 37.77500 -4.40116 20.91667 1.10000 1.10000 0.00000 TASH hao19
87.60100 43.80800 1.76922 7.69878 1.10000 1.10000 0.00000 URUM hao19
79.21000 41.20200 0.80613 14.40799 1.10000 1.10000 0.00000 WUSH hao19
88.42000 50.07000 -1.18373 2.70600 1.50000 1.40000 0.04200 CHAG kreemer14
91.62500 47.96300 2.01712 1.96325 1.00000 1.00000 0.11100 HOVA kreemer14
85.44000 50.15000 -2.28256 0.05163 1.40000 1.40000 0.08700 KAIT kreemer14
87.89000 50.24000 -2.18374 0.09622 1.40000 1.30000 0.06200 KURA kreemer14
75.23400 37.77500 -4.84582 21.66977 1.00000 1.00000 0.11700 TASH kreemer14
95.87300 49.61800 -0.97631 1.74044 1.10000 1.00000 0.10800 TES1 kreemer14
84.77000 50.94000 -2.98193 0.14041 1.50000 1.30000 0.07600 USTK kreemer14
79.21000 41.20200 -0.26476 14.54053 1.00000 1.00000 0.11700 WUSH kreemer14
86.38000 37.41300 3.20816 13.29079 0.84000 0.87000 0.02100 AT01 kreemer14
86.32700 37.33600 5.04449 13.48722 0.82000 0.84000 0.01700 AT02 kreemer14
86.33300 37.21300 5.37088 14.24828 0.83000 0.86000 0.01100 AT03 kreemer14
86.30900 37.23200 8.18086 13.71202 0.79000 0.81000 0.00800 AT03 kreemer14
86.26400 36.99400 4.90271 14.31954 0.81000 0.83000 0.01300 AT04 kreemer14
86.31700 36.57500 0.49301 13.25411 0.84000 0.86000 0.02200 AT05 kreemer14
86.25000 36.42800 4.14962 17.01438 0.80000 0.82000 0.01300 AT06 kreemer14
86.05600 36.25300 2.49254 17.54028 0.79000 0.81000 0.01100 AT07 kreemer14
86.11900 36.02600 5.51022 14.55797 0.79000 0.81000 0.00700 AT08 kreemer14
85.64600 37.87100 -1.01998 12.59585 0.79000 0.81000 0.00500 AT12 kreemer14
86.01100 37.68100 -2.67004 11.92780 0.82000 0.85000 0.00500 AT13 kreemer14
86.16700 37.62000 0.41987 12.06149 0.81000 0.84000 0.00400 AT14 kreemer14
86.17600 37.58100 0.66898 12.16458 0.81000 0.84000 0.00200 AT15 kreemer14
85.67700 38.46600 -1.71680 12.16319 0.90000 0.94000 0.02500 AT16 kreemer14
89.92600 38.40900 2.89868 8.19652 1.50000 1.50000 -0.01700 SCAN kreemer14
89.93200 38.40400 3.39869 8.80558 2.30000 1.80000 -0.12700 SCAS kreemer14
85.14300 37.12400 0.00927 7.79642 1.80000 1.90000 0.01400 SLUB kreemer14
89.90500 38.40900 3.19671 8.48829 1.40000 1.40000 -0.00500 KLSA kreemer14
89.05600 38.96800 -2.80578 8.05997 2.40000 2.50000 0.00100 SFER kreemer14
88.15300 39.03000 -2.85660 7.49409 2.20000 2.20000 0.01100 ROQG kreemer14
