lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
86.31700 36.57500 5.14998 14.81276 0.31067 0.38342 0 at05
23.06800 42.72300 0.95438 -2.36062 0.35629 0.32673 0 bank
23.89200 42.51200 0.55715 -2.31459 0.26725 0.33206 0 beli
22.71800 42.67600 0.66437 -2.37461 0.22885 0.23864 0 dsec
23.92900 42.42700 -0.02431 -1.78807 0.33196 0.25087 0 muho
23.05825 42.86175 -0.26410 -2.16067 0.23979 0.21184 0 sli1
24.05500 42.29100 0.60273 -2.81728 0.43737 0.20077 0 vetr
23.79895 42.77812 0.87529 -2.42121 0.39019 0.19855 0 viti
23.36400 42.86700 1.34846 -2.50932 0.49633 0.32303 0 vlad
104.02850 21.48100 6.02887 -4.49415 0.32818 0.20196 0 tpu1
78.96600 39.87700 0.12532 16.89207 0.16676 0.79750 0 akta
76.97800 40.84400 -0.08070 12.64139 0.25970 0.82052 0 qiqi
43.95400 40.60900 1.30986 7.49873 0.18342 0.24406 0 arti
43.89100 41.53700 0.59584 4.12665 0.22225 0.19237 0 nino
43.76800 40.97200 0.61438 6.42871 0.10398 0.36700 0 amsi
43.75300 42.97800 0.51479 -0.18761 0.18846 0.20668 0 mats
43.34092 38.54916 -4.63091 13.21125 0.16780 0.05204 0 kal2
43.16976 40.68517 1.34024 5.63742 0.08840 0.18374 0 kars
42.75515 41.12600 0.24092 4.79897 0.03795 0.24523 0 ardn
