lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
74.68900 36.31200 25.04156 26.24225 1.43949 2.75846 0 pk24
72.95418 31.75459 30.46195 32.91077 0.62628 1.12308 0 chin
73.93535 33.93006 28.80737 31.18335 0.66300 1.02917 0 dhul
72.79231 31.85637 30.69974 32.72385 0.77864 0.80200 0 lali
71.93300 34.57200 31.09255 29.53427 1.75320 0.68647 0 mala
73.39150 33.89516 26.73202 29.57494 1.64414 1.04232 0 mure
71.85200 35.27200 27.21323 25.00962 1.02689 1.77973 0 qlnd
73.75244 33.87085 28.77894 32.24601 1.56321 1.03903 0 rawl
72.47233 32.26306 30.42649 33.55420 0.74918 0.36513 0 spur
49.42600 40.02500 32.47679 11.26432 1.35777 0.88816 0 shik
49.23700 39.81800 30.69010 15.70707 1.89344 1.80323 0 khid
49.12000 41.06600 27.45889 9.74916 0.88981 1.16436 0 siye
48.71700 39.49700 32.18429 21.36351 0.57991 0.71834 0 blvr
47.15700 38.98400 32.11035 21.45492 2.53540 1.59112 0 pirm
46.60300 38.17800 29.33801 20.35774 1.67638 2.75417 0 varz
44.42800 38.48900 25.72169 22.98296 1.73036 1.62356 0 ghot
44.19000 41.18500 28.01821 14.77300 0.69730 1.09658 0 kiz0
26.08200 39.50100 2.85800 4.38596 0.95257 0.94999 0 aman
27.21400 40.17100 3.76450 4.28871 0.88524 0.89149 0 arak
26.91000 40.02900 4.01567 4.73370 0.89552 0.89106 0 bah1
26.31700 39.78500 3.62433 4.24348 0.91318 0.96244 0 ezin
28.77900 40.16700 3.57117 10.54488 0.89334 0.90161 0 haga
26.15700 39.73100 2.78383 4.29187 0.89363 0.90511 0 kest
26.21600 39.72600 2.55133 3.84171 0.91163 0.94301 0 krke
27.48600 37.81800 4.45933 -5.69855 0.91278 0.85072 0 soke
106.49400 50.73700 27.31283 -8.55092 1.11545 0.95192 0 kiat
104.89300 51.84700 25.13217 -6.61077 1.10542 1.00243 0 list
106.01500 51.17100 27.03467 -8.75767 0.96127 0.96133 0 udun
22.55950 38.09233 7.34300 -12.85834 2.33334 1.42295 0 ce02
22.19200 38.13000 9.01967 -11.00605 1.40860 1.46048 0 u000
14.58600 45.25500 21.57850 17.82137 0.99519 0.71569 0 baka
12.05667 43.12833 20.51733 17.90646 1.14211 0.89476 0 cdlg
27.64400 47.09000 22.47733 12.91022 0.55044 1.34895 0 ias3
18.38600 42.49900 23.74533 17.47770 1.13094 1.33984 0 ilin
16.45500 46.13100 22.12900 15.95694 0.69950 0.67782 0 kaln
16.59300 43.60000 22.45983 18.58106 0.84843 0.63278 0 kape
10.14600 44.03300 20.76400 16.10520 1.43861 1.64025 0 masc
11.39800 44.22000 20.35467 18.35731 1.11537 1.41370 0 smnt
12.67200 42.99700 22.25883 18.21945 0.42848 0.40928 0 spel
15.64400 43.65500 22.64283 18.25949 0.66898 0.68324 0 zirj
15.06200 44.96900 22.05533 18.01372 0.81401 0.65731 0 zuta
95.28588 22.04928 27.30633 14.48337 2.29473 2.15641 0 kweh
96.53518 22.05962 26.32841 -4.44578 1.98057 1.21726 0 ywen
21.58000 38.01400 7.93800 -10.01876 1.14315 2.13109 0 cg61
24.41000 37.36300 6.44983 -12.27957 0.67076 0.80590 0 kyns
25.12600 39.85100 8.38900 1.06357 0.52882 0.52201 0 limn
24.54300 38.88700 11.14417 -10.41237 0.82156 0.63698 0 nskr
