lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
24.91680 41.14021 23.97353 11.17551 -0.04330 0.36392 0.58729 1.10588 0 0 0 duth
22.93094 37.94157 7.79203 -12.13879 0.40464 0.38343 0.48933 0.77412 0 0 0 kori
22.04582 38.20945 9.50516 -10.83963 -0.29955 0.62326 1.18829 2.53994 0 0 0 koun
22.20102 38.52899 11.89749 0.28828 0.23420 0.57197 0.78020 1.12887 0 0 0 lido
23.15539 37.26739 6.54269 -13.04715 -0.50269 0.55123 0.60609 0.83549 0 0 0 spet
27.39365 36.38043 12.57373 -16.44652 -0.77879 0.45923 0.58272 1.02711 0 0 0 tilo
20.58865 38.17683 17.07170 4.37952 -0.67899 0.43603 0.78676 1.43331 0 0 0 vlsm
19.28153 47.78960 22.18085 14.73957 -0.17257 0.15740 0.16682 0.35322 0 0 0 penc
8.76261 41.92744 21.05185 15.94425 0.17879 0.17923 0.15229 0.49341 0 0 0 ajac
11.38609 47.31291 20.63651 16.44540 1.24338 0.32552 0.37913 0.82606 0 0 0 hfl2
12.20304 46.13708 20.74029 16.58743 1.06923 0.44874 0.58391 0.67090 0 0 0 bl01
11.32785 44.48817 21.79034 18.31063 0.20032 0.91015 1.16771 1.32595 0 0 0 bolo
9.72490 44.23639 20.67727 15.90485 -0.38979 0.59748 0.54893 0.68857 0 0 0 bru0
13.69733 42.65731 23.10539 18.79085 -0.70578 0.50878 0.93312 2.13700 0 0 0 tera
12.22173 45.67982 20.73487 17.14031 -0.36217 0.38023 0.40443 0.55486 0 0 0 tre9
88.86664 29.24971 41.02040 21.16689 0.75012 1.02283 1.17348 1.55806 0 0 0 ｘｚｒｋ
23.60279 38.46570 10.53444 -9.06116 0.46262 0.71698 0.62043 1.17528 0 0 0 halk
22.61786 37.97231 7.77236 -12.62999 0.54773 0.81429 0.84211 2.04702 0 0 0 kryo
23.26833 41.55114 23.80699 10.56585 0.29904 0.39332 0.44362 0.83672 0 0 0 sand
22.07274 38.36539 8.03940 -0.82550 -2.02530 0.81165 0.99034 1.15633 0 0 0 triz
7.76079 48.57874 19.34789 15.65817 -0.22256 0.27315 0.27828 0.67270 0 0 0 eost
12.45014 43.93371 22.83101 18.92301 1.00982 0.38285 0.35089 0.81458 0 0 0 rsmn
11.18429 44.63770 22.05886 17.89543 -5.62913 0.54931 0.75649 1.44645 0 0 0 sgip
12.00301 42.95214 20.55682 17.29506 0.76418 0.57476 0.34419 0.62417 0 0 0 cipv
13.62420 45.94311 20.49043 17.71231 -0.41028 0.35204 0.40983 1.04896 0 0 0 gori
8.56720 40.72130 20.98448 16.28018 -0.04268 0.49333 0.31535 1.17017 0 0 0 saef
91.67496 32.24886 48.54173 9.61850 1.16993 0.70213 0.68432 1.04332 0 0 0 leve
20.58518 38.61900 20.06590 7.26082 -0.91889 0.89189 1.35760 1.45288 0 0 0 pont
94.35593 38.80824 34.55446 1.77809 0.78046 1.02564 0.55652 1.13266 0 0 0 g167
9.10035 40.90647 21.16315 16.21709 -0.31565 0.44040 0.38541 0.91992 0 0 0 gtem
102.88713 36.32710 37.39293 -3.47898 0.52335 0.81496 0.68464 0.50218 0 0 0 g093
103.15648 36.89460 37.51218 -4.54875 0.43062 0.91596 0.75880 1.61753 0 0 0 g079
12.37410 51.35398 19.40915 15.24239 -0.16802 0.17352 0.23076 0.42386 0 0 0 leij
9.52105 39.13992 21.74515 16.21684 -1.25928 0.61433 0.56334 1.20616 0 0 0 gvil
101.48216 33.42882 41.15544 -4.77376 0.45562 0.82438 1.09297 1.44099 0 0 0 h027
101.70580 32.90253 40.84244 -5.77383 -0.29369 1.31121 0.98361 0.92825 0 0 0 h028
105.24612 36.65624 35.55181 -7.89373 0.32559 0.89625 0.73906 1.76557 0 0 0 g011
102.56533 39.12669 31.01180 -5.60202 0.44417 0.72204 0.60749 0.36802 0 0 0 g049
101.35244 38.15667 32.84415 -4.01542 -0.34789 0.66104 0.62098 0.49779 0 0 0 g055
102.88675 38.41894 31.98375 -5.48261 0.44234 0.63293 0.62754 0.47566 0 0 0 g056
102.15069 38.43016 32.55174 -4.26014 -0.58379 0.69758 0.64152 0.61226 0 0 0 g057
101.74354 38.30140 32.69161 -4.30764 -0.19119 0.76429 0.68284 0.98060 0 0 0 g058
102.10825 38.28037 32.32478 -4.98811 -0.34452 0.77944 0.63970 1.69320 0 0 0 g060
102.64424 37.78121 33.03949 -4.80968 0.16727 0.73246 0.62869 0.60524 0 0 0 g063
102.31710 37.95821 33.05752 -4.67289 -0.27090 0.66541 0.63199 0.74794 0 0 0 g064
102.97886 37.14827 36.27766 -4.54906 0.10502 0.76215 0.61143 0.81135 0 0 0 g073
104.15687 35.88296 36.39745 -5.72521 -0.11619 0.93215 0.71309 1.52608 0 0 0 g104
102.78749 35.87536 37.45053 -4.07971 0.81715 1.02558 0.68234 1.20172 0 0 0 g105
102.81230 35.26242 37.04120 -4.20725 0.02977 1.08691 0.64250 1.05292 0 0 0 g113
102.31836 38.70449 31.50887 -5.32856 0.36812 0.71240 0.62268 0.50442 0 0 0 g134
101.14178 38.92862 31.10315 -4.26343 0.01729 0.81275 0.67185 1.09049 0 0 0 g141
105.38028 35.14083 34.49501 -8.95975 0.95300 1.07140 0.99331 1.28640 0 0 0 g029
102.83166 27.99946 36.28974 -12.33008 0.17097 1.17146 1.39728 1.26472 0 0 0 leve
100.75419 26.67991 35.99083 -17.25150 -0.61675 1.78610 0.86238 1.23634 0 0 0 leve
12.57781 43.35012 21.75663 17.99837 -0.10380 0.77098 0.66893 1.24948 0 0 0 gub2
101.61277 34.71652 38.38227 -2.22935 0.26104 1.00780 0.63312 0.93691 0 0 0 j001
115.89248 39.60861 30.49658 -10.53559 2.00489 0.82521 0.76025 0.87415 0 0 0 bjfs
78.01347 30.32905 33.71025 33.83834 1.57966 0.87869 1.30841 1.43331 0 0 0 wih2
81.20069 29.47417 33.15792 26.63500 2.24535 1.65368 0.73245 1.90858 0 0 0 byna
74.75109 42.99850 27.50410 2.64229 0.37451 0.61649 0.21214 0.70501 0 0 0 chum
69.29500 41.32792 26.73066 4.19469 0.12615 0.91988 0.56551 0.33245 0 0 0 tash
88.56910 27.36548 39.64936 28.36842 -4.44524 1.56220 1.89436 1.52000 0 0 0 gbsk
104.60432 35.55404 36.30443 -6.94312 0.11636 0.52056 0.47532 0.63434 0 0 0 gsdx
102.88947 37.45447 34.22221 -5.00729 0.78675 0.43691 0.47751 0.59385 0 0 0 gsgl
102.05813 34.02000 40.98327 -4.58641 -0.05534 0.91867 0.62866 0.56504 0 0 0 gsma
106.58655 35.54789 34.86375 -9.38765 0.24527 0.80123 0.50552 0.60482 0 0 0 gspl
105.64607 36.55371 34.67503 -6.88304 -1.29687 0.53063 0.53908 0.59256 0 0 0 nxhy
106.27349 38.49391 32.23242 -8.06689 -3.57412 0.39740 0.60782 0.78358 0 0 0 nxyc
100.13011 37.33319 37.57401 -2.42375 -0.14302 0.51453 0.52656 0.56409 0 0 0 qhgc
92.43797 34.20990 49.54249 7.19370 -0.21624 0.93389 0.91385 1.21318 0 0 0 qhtt
84.06941 32.29328 36.62392 18.69274 0.29156 0.67766 0.71733 1.92200 0 0 0 xzgz
97.84732 24.00284 23.68284 -7.34030 -1.35004 0.88197 0.97115 0.89604 0 0 0 ynrl
102.75128 24.11841 32.62110 -13.72364 0.07826 1.42609 0.93261 0.51575 0 0 0 ynth
94.68340 40.14242 30.68122 0.42586 -0.36853 0.26833 0.39798 1.29493 0 0 0 gsdh
