lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
14.23416 41.41521 -0.06340 3.22120 0.67456 0.88294 1.62210 0.52222 0 0 0 vaga
106.11589 39.03351 3.26323 -0.56326 -1.46811 0.83071 0.71022 0.69000 0 0 0 d088
106.69000 38.78900 3.52466 -2.12957 -0.40000 0.83372 0.74879 0.30000 0 0 0 d090
106.20000 38.74400 3.88643 -0.92372 -2.50000 0.84445 0.87712 0.30000 0 0 0 d091
105.69908 38.43913 3.73438 -0.30472 0.96107 0.98297 0.66684 0.61000 0 0 0 d095
105.13200 38.04700 3.34953 0.04621 0.80000 0.86798 0.76430 0.20000 0 0 0 g001
105.89280 37.53522 3.92129 -0.06462 -0.44018 0.86912 0.80391 0.95000 0 0 0 g002
105.54587 37.51700 4.06505 0.25853 -0.19021 0.87263 0.74621 0.92000 0 0 0 g003
105.66900 37.36400 4.37295 0.01520 0.70000 0.82944 0.78539 0.20000 0 0 0 g005
106.10210 36.62900 5.12777 -1.41415 -0.14145 0.91582 0.99840 0.59000 0 0 0 g010
106.64781 36.10295 5.08332 -2.42420 -2.13220 1.13045 0.74289 0.60000 0 0 0 g016
106.22115 36.02314 5.43697 -2.14483 -1.05231 0.86857 0.97184 0.66000 0 0 0 g017
104.96489 36.09387 7.65787 -1.11906 1.67779 0.94199 0.78030 0.54000 0 0 0 g019
106.20390 35.66714 5.86623 -2.71845 0.31718 1.26531 0.76646 1.04000 0 0 0 g020
105.00900 35.72700 6.37194 -1.13327 0.00000 1.03814 1.16714 0.60000 0 0 0 g021
106.12300 35.60253 5.32219 -3.27219 0.48709 1.28260 1.21140 0.96000 0 0 0 g022
105.50000 35.61000 6.27879 -2.19659 0.70000 0.99423 0.86895 0.60000 0 0 0 g023
106.40311 35.46076 5.58150 -2.54144 0.29689 0.84814 0.77736 0.75000 0 0 0 g025
105.01900 35.40900 6.90487 -1.25396 1.90000 0.81395 0.80011 0.20000 0 0 0 g026
106.01100 35.17378 5.87369 -2.49433 -2.05353 0.81649 0.72234 0.60000 0 0 0 g028
102.77514 39.41210 2.56338 0.60841 1.05720 0.72142 0.57610 0.41687 0 0 0 g046
100.31500 39.23600 2.38973 1.27161 1.40000 0.87852 0.72316 0.30000 0 0 0 g048
103.18800 38.54200 3.89096 1.76953 -0.10000 0.83677 0.73554 0.20000 0 0 0 g053
103.24876 36.70504 9.13508 1.64913 0.09865 0.86694 0.73291 0.57000 0 0 0 g083
103.98691 36.48622 9.10044 0.77470 0.30835 0.82928 0.70782 0.53000 0 0 0 g092
104.54900 35.54100 7.39241 -0.42179 1.00000 0.97525 0.72481 0.20000 0 0 0 g107
103.20506 35.57408 7.90236 1.58222 -0.76295 1.48932 1.04461 0.99000 0 0 0 g108
102.04584 35.54120 8.97775 3.90522 6.29700 0.77792 0.68828 2.95000 0 0 0 g109
99.89501 36.69303 8.81359 4.23931 -0.30396 0.86984 0.61955 1.28989 0 0 0 g157
99.97176 35.62183 9.82361 4.63198 0.29687 0.93006 0.63221 1.69107 0 0 0 j003
101.97092 39.33388 2.72284 0.59174 -0.21796 0.49030 0.47040 2.01460 0 0 0 g307
102.74813 38.16518 4.17667 1.07123 0.53276 0.70627 0.49423 1.46543 0 0 0 g331
12.43500 46.00815 -0.29751 1.41047 -0.12883 0.52040 0.70187 0.48444 0 0 0 canv
84.88581 44.31093 3.38430 7.57749 0.23898 0.41069 0.49933 0.53045 0 0 0 xjds
86.10607 44.20805 3.19090 6.23981 0.74070 0.40069 0.40839 0.70117 0 0 0 xjsh
35.39207 31.59320 -3.36569 8.39759 3.05856 0.28374 0.21542 0.39043 0 0 0 drag
107.37880 34.47206 5.92457 -2.40753 -0.96097 0.93282 0.85168 0.76277 0 0 0 d074
105.65483 34.87222 5.62125 -2.61432 -1.91396 0.85256 0.78791 1.45000 0 0 0 g033
103.72715 33.93721 8.21322 0.25450 -0.12532 1.14345 0.82551 0.62000 0 0 0 h020
107.14402 34.42696 5.66561 -2.45089 -0.05020 0.85035 0.82024 0.74917 0 0 0 g038
106.67815 34.94595 5.77916 -2.74657 2.66615 1.09159 0.83416 1.15000 0 0 0 g110
105.30600 34.10800 5.69462 -2.23512 0.40000 1.03424 0.80452 0.40000 0 0 0 h003
103.24715 34.74920 9.11625 1.08908 1.13586 0.98878 0.67394 0.55000 0 0 0 h013
104.38402 34.04601 7.40397 -0.61018 0.94484 0.96582 0.94404 0.66000 0 0 0 h016
103.14684 34.10892 9.25765 0.50520 0.88493 0.81605 0.71308 0.57000 0 0 0 h017
4.35921 50.79782 -0.30209 -0.12170 0.41954 0.52908 0.62922 0.41708 0 0 0 brus
11.35690 44.50010 0.87136 3.25541 -0.99957 0.66691 0.63438 1.71408 0 0 0 bolg
8.41127 49.01121 0.02177 0.05329 -0.06874 0.21071 0.20931 0.54682 0 0 0 karl
14.78561 49.91370 -0.30310 -0.09952 -0.23030 0.46252 0.57568 0.84596 0 0 0 gope
100.23668 38.18493 5.16069 2.25210 0.77816 0.81746 0.62545 1.58887 0 0 0 g062
12.10469 42.42310 -1.08028 0.97730 1.85380 0.50901 0.44699 1.70904 0 0 0 vite
1.48084 43.56089 0.05368 -0.00681 -0.32078 0.60667 0.70897 0.57986 0 0 0 tlse
87.27219 26.51971 10.44773 35.49903 -2.16917 0.69906 0.76246 1.19055 0 0 0 brn2
81.20070 29.47418 4.04505 26.82974 2.73997 1.67910 0.72634 1.90683 0 0 0 byna
87.39210 26.86610 10.44610 37.43045 -1.39983 0.57010 0.45276 1.23787 0 0 0 odre
81.80650 29.96939 3.43290 22.25658 3.49246 1.36725 1.07230 1.32078 0 0 0 smkt
83.93581 28.26015 7.20315 32.30375 0.91420 0.53401 0.75277 1.34132 0 0 0 srnk
85.27880 27.80071 8.00289 34.36185 1.29727 0.49784 0.70848 0.84490 0 0 0 kkn4
90.80100 38.47500 6.44788 10.07409 0.12129 0.63340 0.70782 1.59506 0 0 0 qhmy
94.33591 42.84893 3.80980 4.33934 -0.19698 0.38122 0.40253 0.73832 0 0 0 xjjj
90.25704 42.89287 3.30942 6.98099 -0.93487 0.62435 0.72085 0.62879 0 0 0 xjss
75.23790 39.73990 -0.02110 13.24185 -0.37255 0.46707 0.43859 1.24911 0 0 0 xjwu
77.44568 37.85025 -2.01900 20.21166 -0.58732 0.36982 0.32803 1.03602 0 0 0 xjyc
74.97110 38.65092 -4.57594 20.39552 1.85264 0.71198 0.41476 1.13841 0 0 0 xjbl
89.53924 46.99897 1.55521 5.28201 -0.06873 0.37250 0.46317 0.61855 0 0 0 xjfy
102.00994 35.51602 9.90130 4.10092 1.98827 0.76854 0.78254 1.14259 0 0 0 qhtr
88.25082 40.26740 1.23127 8.50438 -0.80704 0.64761 0.58691 0.88774 0 0 0 i033
94.25801 39.41280 4.25860 5.34859 0.96047 0.64210 0.40124 1.43710 0 0 0 g312
94.67213 43.24204 3.13348 3.76863 0.96881 0.55507 0.83612 0.90580 0 0 0 i001
91.47376 43.48491 3.29890 5.51378 0.36952 0.69495 0.74582 0.59725 0 0 0 i003
81.66415 36.83989 -3.87590 14.59925 0.43789 0.67376 0.73290 0.67490 0 0 0 i068
82.99301 36.73889 -3.18570 14.57681 0.93381 0.81777 1.26982 2.56836 0 0 0 i069
81.47810 36.45500 -3.68184 15.47779 -1.23293 1.04382 1.24691 0.40804 0 0 0 i070
78.03694 39.71399 -0.56446 17.66598 -0.52493 0.60469 0.51496 0.38365 0 0 0 i075
76.73413 39.49699 0.77581 17.61011 -4.48691 0.90848 0.61834 1.19198 0 0 0 i079
