lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
34.86100 30.90380 23.14250 19.80800 0.31078 0.28050 0 maan
34.63230 30.96660 23.20750 19.41750 0.34693 0.24666 0 antn
34.98060 30.97250 23.44750 19.22800 0.32454 0.26073 0 avno
34.49530 30.98400 22.54200 19.59200 0.52126 0.25003 0 kern
34.90080 31.00650 23.42750 19.60800 0.23665 0.33912 0 yeru
35.25650 31.01780 23.36300 20.09850 0.46853 0.39436 0 pres
35.38520 31.07950 25.08300 22.02900 0.50731 0.47330 0 sdom
34.82930 31.08610 23.08750 19.73250 0.36560 0.30209 0 negv
34.63030 31.12930 23.20700 19.45750 0.23244 0.23609 0 zlim
35.10880 31.13630 23.17750 19.56850 0.23416 0.22185 0 daya
34.79620 31.19850 23.00700 19.72750 0.39518 0.27853 0 hail
35.20190 31.23260 23.26250 19.84850 0.45957 0.40693 0 arad
34.63800 31.30860 22.97700 19.42750 0.58842 0.23193 0 ofkm
35.33060 31.31870 23.01250 20.15400 0.29417 0.22681 0 mzda
34.82320 31.32320 23.05700 19.74250 0.49173 0.59038 0 gorl
34.47480 31.34570 23.22650 19.20200 0.38419 0.24173 0 bsor
34.72120 31.38670 22.62200 19.16250 0.38245 0.24305 0 rhat
34.46300 31.42250 22.75150 19.34700 0.36669 0.24096 0 beri
34.88800 31.43730 22.91200 19.49800 0.33600 0.23217 0 shom
34.68040 31.49870 22.82650 19.41250 0.35793 0.24476 0 ruma
35.37770 31.51050 23.35750 20.02400 0.33130 0.31293 0 kedm
34.90100 31.52940 22.75700 19.49800 0.27291 0.22723 0 amaz
34.57560 31.53970 22.80150 19.30700 0.24126 0.23745 0 nram
35.02200 31.55290 22.90200 20.31800 0.34339 0.22617 0 adra
34.84840 31.58860 22.73650 19.64300 0.40878 0.27143 0 gvrn
35.23280 31.59570 23.17700 20.08850 0.25419 0.23268 0 amos
35.09730 31.60970 23.27200 19.76850 0.24267 0.22843 0 czur
34.51630 31.62410 22.67650 19.51200 0.22671 0.23222 0 ashk
34.67720 31.63430 22.89150 19.40750 0.28254 0.22704 0 cvel
35.08020 31.69970 22.71200 20.15350 0.28250 0.22771 0 snsn
34.94910 31.70260 22.61150 20.05800 0.35796 0.23203 0 zach
34.66200 31.74950 22.80150 18.99250 0.35159 0.22785 0 ezra
34.89190 31.78900 22.80150 19.44800 0.44046 0.26743 0 tlsr
35.04760 31.79290 22.69150 20.49300 0.30107 0.23126 0 bmir
35.34120 31.81690 23.36200 20.57900 0.28106 0.25627 0 cadm
35.10350 31.82250 22.83150 20.29850 0.32833 0.22962 0 ntaf
34.99860 31.84610 23.00150 19.67300 0.32853 0.23227 0 cnda
35.03230 31.92970 22.60650 19.85800 0.25341 0.28356 0 mati
35.26230 31.96080 22.70150 20.55850 0.44708 0.23288 0 ofra
34.96840 32.03920 22.76100 19.83800 0.35911 0.22615 0 rnts
35.29640 32.05210 22.61650 20.43900 0.34779 0.22703 0 shlo
