lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
102.56383 36.88803 8.74098 2.19581 -0.13875 0.65534 0.59201 2.71865 0 0 0 leve
102.50046 32.78577 11.39792 -0.56290 2.02500 0.91853 0.83822 1.15327 0 0 0 leve
100.29697 31.64581 15.71401 -4.16807 2.47000 1.22771 0.87652 1.60996 0 0 0 leve
101.48513 30.07455 12.94648 -11.41548 1.85000 0.95607 1.05649 3.00438 0 0 0 leve
101.78859 30.07349 9.48456 -9.13920 1.80417 0.90809 1.14233 2.63985 0 0 0 leve
100.38956 29.69593 13.92441 -11.73078 0.78167 0.91463 0.74950 1.87414 0 0 0 leve
99.14944 25.07018 -2.38853 -9.73729 0.00917 0.90011 0.78401 1.76661 0 0 0 leve
102.90819 26.93228 6.97145 -8.02167 2.10250 0.75661 0.87918 1.20973 0 0 0 leve
108.72211 39.85285 2.94213 -1.66535 0.94875 0.64383 0.75433 2.09689 0 0 0 d055
109.79724 39.35427 3.06422 -1.68100 1.64375 0.67793 0.73573 1.28848 0 0 0 d056
109.82181 38.28543 3.35473 -2.14181 1.81625 0.56286 0.57724 1.40009 0 0 0 d058
109.43146 36.65280 4.17547 -2.15687 1.48500 0.60431 0.54016 1.23001 0 0 0 d061
107.37860 34.47212 5.86414 -2.44466 -0.56500 0.62623 0.59551 1.21691 0 0 0 d074
108.19433 34.30217 5.33551 -2.92267 -1.16500 0.61702 0.61953 1.38432 0 0 0 d077
108.15669 34.11049 5.88256 -2.65039 0.43875 0.66349 0.64578 1.23427 0 0 0 d080
107.63925 34.06942 5.79589 -3.01978 0.65625 0.81667 0.61303 1.27276 0 0 0 d081
106.11578 39.03351 3.13228 -0.64814 1.67667 0.65821 0.57842 2.39251 0 0 0 d088
106.69000 38.78900 3.47248 -2.21508 -0.23333 0.66002 0.64888 1.43430 0 0 0 d090
106.20000 38.74400 3.81706 -0.80474 -0.76667 0.63973 0.75606 1.64233 0 0 0 d091
105.13200 38.04700 3.24820 0.01888 1.36667 0.69253 0.66378 1.50423 0 0 0 g001
